10807 ,שונות בחינוך ,ואדי ערה - קמפוס ואדי ערה 
10807 ,שונות בחינוך ,פתח תקוה - מכללת פתח תקוה 
10807 ,שונות בחינוך ,בית ברל - המכללה הקהילתית 
10807 ,שונות בחינוך ,בית ברל - המכללה הקהילתית 
10807 ,שונות בחינוך ,תל אביב - קמפוס רמת אביב 
10807 ,שונות בחינוך ,תל אביב - ביס אליאנס 
10807 ,שונות בחינוך ,רמת גן - מכללת רמת גן 
10807 ,שונות בחינוך ,רמת גן - מכללת רמת גן 
10807 ,שונות בחינוך ,באר שבע - קמפוס בית יציב 
10807 ,שונות בחינוך ,רמלה -האוניברסיטה הפתוחה-קרן רמלה לחינוך 
13003 ,שיווק ,הנחיה מקוונת 
13003 ,שיווק ,חיפה - קמפוס חיפה בנמל 
13003 ,שיווק ,חיפה - קמפוס חיפה בבית בירם 
13003 ,שיווק ,תל אביב - קמפוס רמת אביב 
20596 ,שפת פרולוג והיבטים לבינה מלאכותית ,ללא מפגשי הנחיה 
20596 ,שפת פרולוג והיבטים לבינה מלאכותית ,חיפה - קמפוס חיפה בבית בירם 
20596 ,שפת פרולוג והיבטים לבינה מלאכותית ,תל אביב - קמפוס רמת אביב 
20596 ,שפת פרולוג והיבטים לבינה מלאכותית ,תל אביב - ביס אליאנס 
10738 ,תאטרון בחברה ,הנחיה מקוונת 
10738 ,תאטרון בחברה ,ללא מפגשי הנחיה 
10738 ,תאטרון בחברה ,ירושלים - שלוחת המכללה למדעי הספורט 
10738 ,תאטרון בחברה ,סחנין - מרכז האוניברסיטה הפתוחה 
10738 ,תאטרון בחברה ,מרכז הגולן 
10738 ,תאטרון בחברה ,המכללה הישראלית למדעי הספורט - סחנין 
10738 ,תאטרון בחברה ,נצרת - האוניברסיטה הפתוחה 
10738 ,תאטרון בחברה ,חיפה - קמפוס חיפה בבית בירם 
10738 ,תאטרון בחברה ,ואדי ערה - קמפוס ואדי ערה 
10738 ,תאטרון בחברה ,ואדי ערה - קמפוס ואדי ערה 
10738 ,תאטרון בחברה ,ואדי ערה - קמפוס ואדי ערה 
10738 ,תאטרון בחברה ,נתניה - מרכז לימוד נתניה 
10738 ,תאטרון בחברה ,בית ברל - המכללה הקהילתית 
10738 ,תאטרון בחברה ,בית ברל - המכללה הקהילתית 
10738 ,תאטרון בחברה ,רמת גן - מכללת רמת גן 
10738 ,תאטרון בחברה ,באר שבע - קמפוס בית יציב 
10738 ,תאטרון בחברה ,באר שבע - קמפוס בית יציב 
10738 ,תאטרון בחברה ,עכו - שלוחת המכללה למדעי הספורט 
10932 ,תהליכי חילון בתרבות היהודית בעת החדשה ,הנחיה מקוונת 
10648 ,תולדות הקולנוע א: 1939-1895 ,הנחיה מקוונת 
10648 ,תולדות הקולנוע א: 1939-1895 ,תל אביב - קמפוס רמת אביב 
20295 ,תורת הגרפים ,ללא מפגשי הנחיה 
20295 ,תורת הגרפים ,תל אביב - ביס אליאנס 
10629 ,תורת המחירים ג ,הנחיה מקוונת 
10629 ,תורת המחירים ג ,הנחיה מקוונת 
10629 ,תורת המחירים ג ,ירושלים - קמפוס ירושלים בגן הטכנולוגי 
10629 ,תורת המחירים ג ,באר שבע - קמפוס בית יציב 
20296 ,תורת הקודים ,ללא מפגשי הנחיה 
20296 ,תורת הקודים ,חיפה - קמפוס חיפה בבית בירם 
20296 ,תורת הקודים ,תל אביב - ביס אליאנס 
10106 ,"תכנון לימודים, הוראה והערכה ",הנחיה מקוונת 
10106 ,"תכנון לימודים, הוראה והערכה (שפה – ערבית) ",ירושלים - שלוחת המכללה למדעי הספורט 
10106 ,"תכנון לימודים, הוראה והערכה ",ירושלים - קמפוס ירושלים בגן הטכנולוגי 
10106 ,"תכנון לימודים, הוראה והערכה (שפה – ערבית) ",ירושלים - קמפוס ירושלים בגן הטכנולוגי 
10106 ,"תכנון לימודים, הוראה והערכה (שפה – ערבית) ",ירושלים - המכללה הקהילתית בית חנינה 
10106 ,"תכנון לימודים, הוראה והערכה (שפה – ערבית) ",מרכז הגולן 
10106 ,"תכנון לימודים, הוראה והערכה (שפה – ערבית) ",המכללה הישראלית למדעי הספורט - סחנין 
10106 ,"תכנון לימודים, הוראה והערכה ",נצרת - האוניברסיטה הפתוחה 
10106 ,"תכנון לימודים, הוראה והערכה ",חיפה - קמפוס חיפה בנמל 
10106 ,"תכנון לימודים, הוראה והערכה (שפה – ערבית) ",ואדי ערה - קמפוס ואדי ערה 
10106 ,"תכנון לימודים, הוראה והערכה ",ואדי ערה - קמפוס ואדי ערה 
10106 ,"תכנון לימודים, הוראה והערכה ",נתניה - מרכז לימוד נתניה 
10106 ,"תכנון לימודים, הוראה והערכה ",בית ברל - המכללה הקהילתית 
10106 ,"תכנון לימודים, הוראה והערכה ",בית ברל - המכללה הקהילתית 
10106 ,"תכנון לימודים, הוראה והערכה ",בית ברל - מכללת בית ברל 
10106 ,"תכנון לימודים, הוראה והערכה ",בית ברל - מכללת בית ברל 
10106 ,"תכנון לימודים, הוראה והערכה ",בית ברל - מכללת בית ברל 
10106 ,"תכנון לימודים, הוראה והערכה ",תל אביב - קמפוס רמת אביב 
10106 ,"תכנון לימודים, הוראה והערכה ",תל אביב - ביס אליאנס 
10106 ,"תכנון לימודים, הוראה והערכה ",רמת גן - מכללת רמת גן 
10106 ,"תכנון לימודים, הוראה והערכה ",רמת גן - מכללת רמת גן 
10106 ,"תכנון לימודים, הוראה והערכה ",באר שבע - קמפוס בית יציב 
10106 ,"תכנון לימודים, הוראה והערכה ",עכו - שלוחת המכללה למדעי הספורט 
10106 ,"תכנון לימודים, הוראה והערכה ",בת ים - מכללת בת-ים 
10106 ,"תכנון לימודים, הוראה והערכה ",רחובות - מכללת רחובות 
10106 ,"תכנון לימודים, הוראה והערכה ",ראשון לציון - מכללת ראשון לציון 
10429 ,"תמורות בשירה העברית בין תש""ח לתש""ך ",הנחיה מקוונת 
10429 ,"תמורות בשירה העברית בין תש""ח לתש""ך ",מרכז הגולן 
10429 ,"תמורות בשירה העברית בין תש""ח לתש""ך ",תל אביב - ביס אליאנס 
10429 ,"תמורות בשירה העברית בין תש""ח לתש""ך ",באר שבע - קמפוס בית יציב 
10454 ,תנועות חברתיות ומחאה פוליטית ,חיפה - קמפוס חיפה בבית בירם 
10454 ,תנועות חברתיות ומחאה פוליטית ,תל אביב - ביס אליאנס 
10454 ,תנועות חברתיות ומחאה פוליטית ,רמת גן - מכללת רמת גן 
10974 ,תנועות נשים במזרח התיכון בעת החדשה ,הנחיה מקוונת 
10974 ,תנועות נשים במזרח התיכון בעת החדשה ,ירושלים - קמפוס ירושלים בגן הטכנולוגי 
10974 ,תנועות נשים במזרח התיכון בעת החדשה ,המכללה הישראלית למדעי הספורט - סחנין 
10612 ,תקשורת בישראל ,הנחיה מקוונת 
10612 ,תקשורת בישראל ,חיפה - קמפוס חיפה בבית בירם 
10612 ,תקשורת בישראל ,תל אביב - ביס אליאנס 
10612 ,תקשורת בישראל ,תל אביב - ביס אליאנס 
10612 ,תקשורת בישראל ,רמת גן - מכללת רמת גן 
10612 ,תקשורת בישראל ,רמת גן - מכללת רמת גן 
10282 ,תרבות ההשכלה באירופה במאה ה-18. חלק א ,הנחיה מקוונת 
10282 ,תרבות ההשכלה באירופה במאה ה-18. חלק א ,חיפה - קמפוס חיפה בנמל 
10566 ,תרבות וארגונים ,הנחיה מקוונת 
10566 ,תרבות וארגונים ,ירושלים - קמפוס ירושלים בגן הטכנולוגי 
10566 ,תרבות וארגונים ,חיפה - קמפוס חיפה בנמל 
10566 ,תרבות וארגונים ,פתח תקוה - מכללת פתח תקוה 
10566 ,תרבות וארגונים ,בית ברל - מכללת בית ברל 
10566 ,תרבות וארגונים ,תל אביב - קמפוס רמת אביב 
10566 ,תרבות וארגונים ,תל אביב - ביס אליאנס 
13019 ,תרבות וניהול ,הנחיה מקוונת 
13019 ,תרבות וניהול ,חיפה - קמפוס חיפה בבית בירם 
10265 ,"תרבות, חברה ודת: יהודי פולין ",הנחיה מקוונת 
10265 ,"תרבות, חברה ודת: יהודי פולין ",ירושלים - קמפוס ירושלים בגן הטכנולוגי 
10265 ,"תרבות, חברה ודת: יהודי פולין ",בית ברל - מכללת בית ברל 
10265 ,"תרבות, חברה ודת: יהודי פולין ",בית ברל - מכללת בית ברל 
10265 ,"תרבות, חברה ודת: יהודי פולין ",בית ברל - מכללת בית ברל 
10265 ,"תרבות, חברה ודת: יהודי פולין ",בית ברל - מכללת בית ברל 
10265 ,"תרבות, חברה ודת: יהודי פולין ",בית ברל - מכללת בית ברל 
10265 ,"תרבות, חברה ודת: יהודי פולין ",תל אביב - ביס אליאנס 
10985 ,"פרויקט מסכם בתעו""נ: התמחות במערכות מידע ",תל אביב - קמפוס רמת אביב 
10923 ,"פרויקט מסכם בתעו""נ: התמחות בתפעול וייצור ",תל אביב - קמפוס רמת אביב 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,ירושלים - קמפוס ירושלים בגן הטכנולוגי 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,סחנין - מרכז האוניברסיטה הפתוחה 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,מרכז הגולן 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,נצרת - האוניברסיטה הפתוחה 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,נצרת - האוניברסיטה הפתוחה 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,חיפה - קמפוס חיפה בבית בירם 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,ואדי ערה - קמפוס ואדי ערה 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,נתניה - מרכז לימוד נתניה 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,פתח תקוה - מכללת פתח תקוה 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,בית ברל - המכללה הקהילתית 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,תל אביב - קמפוס רמת אביב 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,תל אביב - קמפוס רמת אביב 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,רמת גן - מכללת רמת גן 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,רמת גן - מכללת רמת גן 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,באר שבע - קמפוס בית יציב 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,עכו - שלוחת המכללה למדעי הספורט 
61133 ,אנגלית לצרכים אקדמיים: מתקדמים א ,רחובות - מכללת רחובות 
